Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2014,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,29,490000.0
2015,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,8,580000.0
2015,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,1,580000.0
2015,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,43,580000.0
2016,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,19,628000.0
2016,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,8,628000.0
2016,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,80,628000.0
2017,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,10,737500.0
2017,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,10,737500.0
2017,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,74,737500.0
2018,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,9,713000.0
2018,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,5,713000.0
2018,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,43,713000.0
2019,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,20,695000.0
2019,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,3,695000.0
2019,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,43,695000.0
2020,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,12,731000.0
2020,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,4,731000.0
2020,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,49,731000.0
2021,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,10,860000.0
2021,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,1,860000.0
2021,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,51,860000.0
2022,Maroondah,3153,Bayswater North,C Drug offences,C10 Drug dealing and trafficking,7,868500.0
2022,Maroondah,3153,Bayswater North,C Drug offences,C20 Cultivate or manufacture drugs,5,868500.0
2022,Maroondah,3153,Bayswater North,C Drug offences,C30 Drug use and possession,58,868500.0
2013,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,6,486500.0
2013,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,15,486500.0
2014,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,5,525000.0
2014,Cardinia,3807,Beaconsfield,C Drug offences,C20 Cultivate or manufacture drugs,1,525000.0
2014,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,32,525000.0
2015,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,16,559000.0
2016,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,2,585000.0
2016,Cardinia,3807,Beaconsfield,C Drug offences,C20 Cultivate or manufacture drugs,1,585000.0
2016,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,34,585000.0
2017,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,8,694500.0
2017,Cardinia,3807,Beaconsfield,C Drug offences,C20 Cultivate or manufacture drugs,2,694500.0
2017,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,44,694500.0
2018,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,3,730000.0
2018,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,26,730000.0
2019,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,4,685000.0
2019,Cardinia,3807,Beaconsfield,C Drug offences,C20 Cultivate or manufacture drugs,6,685000.0
2019,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,21,685000.0
2020,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,9,711000.0
2020,Cardinia,3807,Beaconsfield,C Drug offences,C20 Cultivate or manufacture drugs,2,711000.0
2020,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,24,711000.0
2021,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,7,892000.0
2022,Cardinia,3807,Beaconsfield,C Drug offences,C10 Drug dealing and trafficking,2,891000.0
2022,Cardinia,3807,Beaconsfield,C Drug offences,C20 Cultivate or manufacture drugs,1,891000.0
2022,Cardinia,3807,Beaconsfield,C Drug offences,C30 Drug use and possession,19,891000.0
2014,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,2,507500.0
2015,Cardinia,3808,Beaconsfield Upper,C Drug offences,C10 Drug dealing and trafficking,6,602500.0
2015,Cardinia,3808,Beaconsfield Upper,C Drug offences,C20 Cultivate or manufacture drugs,6,602500.0
2015,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,15,602500.0
2016,Cardinia,3808,Beaconsfield Upper,C Drug offences,C10 Drug dealing and trafficking,1,630000.0
2016,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,5,630000.0
2017,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,9,725500.0
2018,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,5,903500.0
2019,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,10,787500.0
2020,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,1,818000.0
2022,Cardinia,3808,Beaconsfield Upper,C Drug offences,C30 Drug use and possession,2,1205000.0
2013,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,3,186000.0
2014,Pyrenees,3373,Beaufort,C Drug offences,C10 Drug dealing and trafficking,1,220000.0
2014,Pyrenees,3373,Beaufort,C Drug offences,C20 Cultivate or manufacture drugs,1,220000.0
2014,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,4,220000.0
2015,Pyrenees,3373,Beaufort,C Drug offences,C10 Drug dealing and trafficking,1,205000.0
2015,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,2,205000.0
2016,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,1,237500.0
2019,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,1,242500.0
2020,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,2,325000.0
2021,Pyrenees,3373,Beaufort,C Drug offences,C20 Cultivate or manufacture drugs,2,390000.0
2021,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,4,390000.0
2022,Pyrenees,3373,Beaufort,C Drug offences,C30 Drug use and possession,2,380000.0
2013,Bayside,3193,Beaumaris,C Drug offences,C10 Drug dealing and trafficking,7,1074000.0
2013,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,3,1074000.0
2013,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,17,1074000.0
2014,Bayside,3193,Beaumaris,C Drug offences,C10 Drug dealing and trafficking,2,1129500.0
2014,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,1,1129500.0
2014,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,26,1129500.0
2015,Bayside,3193,Beaumaris,C Drug offences,C10 Drug dealing and trafficking,1,1345000.0
2015,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,1,1345000.0
2015,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,12,1345000.0
2016,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,1,1455000.0
2016,Bayside,3193,Beaumaris,C Drug offences,C10 Drug dealing and trafficking,2,1455000.0
2016,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,2,1455000.0
2016,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,22,1455000.0
2017,Bayside,3193,Beaumaris,C Drug offences,C10 Drug dealing and trafficking,1,1611000.0
2017,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,2,1611000.0
2017,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,13,1611000.0
2018,Bayside,3193,Beaumaris,C Drug offences,C10 Drug dealing and trafficking,6,1674000.0
2018,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,15,1674000.0
2019,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,3,1587500.0
2019,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,16,1587500.0
2020,Bayside,3193,Beaumaris,C Drug offences,C10 Drug dealing and trafficking,5,1725000.0
2020,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,1,1725000.0
2020,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,32,1725000.0
2021,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,3,2100000.0
2021,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,6,2100000.0
2022,Bayside,3193,Beaumaris,C Drug offences,C20 Cultivate or manufacture drugs,2,2060000.0
2022,Bayside,3193,Beaumaris,C Drug offences,C30 Drug use and possession,10,2060000.0
2013,Colac-Otway,3251,Beeac,C Drug offences,C30 Drug use and possession,1,157500.0
2014,Colac-Otway,3251,Beeac,C Drug offences,C20 Cultivate or manufacture drugs,1,162500.0
2015,Colac-Otway,3251,Beeac,C Drug offences,C20 Cultivate or manufacture drugs,1,158000.0
2017,Colac-Otway,3251,Beeac,C Drug offences,C30 Drug use and possession,1,200500.0
2013,Indigo,3747,Beechworth,C Drug offences,C20 Cultivate or manufacture drugs,1,295000.0
2013,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,6,295000.0
2014,Indigo,3747,Beechworth,C Drug offences,C10 Drug dealing and trafficking,2,295000.0
2014,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,11,295000.0
2015,Indigo,3747,Beechworth,C Drug offences,C20 Cultivate or manufacture drugs,1,332000.0
2015,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,4,332000.0
2016,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,7,345000.0
2017,Indigo,3747,Beechworth,C Drug offences,C20 Cultivate or manufacture drugs,1,399000.0
2017,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,3,399000.0
2018,Indigo,3747,Beechworth,C Drug offences,C20 Cultivate or manufacture drugs,1,400000.0
2018,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,10,400000.0
2019,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,2,478500.0
2020,Indigo,3747,Beechworth,C Drug offences,C20 Cultivate or manufacture drugs,1,487500.0
2020,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,15,487500.0
2021,Indigo,3747,Beechworth,C Drug offences,C20 Cultivate or manufacture drugs,1,645000.0
2021,Indigo,3747,Beechworth,C Drug offences,C30 Drug use and possession,3,645000.0
2021,Indigo,3747,Beechworth,C Drug offences,C90 Other drug offences,1,645000.0
2022,Indigo,3747,Beechworth,C Drug offences,C20 Cultivate or manufacture drugs,1,645000.0
2013,Yarra Ranges,3160,Belgrave,C Drug offences,C10 Drug dealing and trafficking,4,410000.0
2013,Yarra Ranges,3160,Belgrave,C Drug offences,C20 Cultivate or manufacture drugs,2,410000.0
2013,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,11,410000.0
2014,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,12,426000.0
2015,Yarra Ranges,3160,Belgrave,C Drug offences,C10 Drug dealing and trafficking,2,482500.0
2015,Yarra Ranges,3160,Belgrave,C Drug offences,C20 Cultivate or manufacture drugs,2,482500.0
2015,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,8,482500.0
2016,Yarra Ranges,3160,Belgrave,C Drug offences,C20 Cultivate or manufacture drugs,1,545000.0
2016,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,15,545000.0
2017,Yarra Ranges,3160,Belgrave,C Drug offences,C10 Drug dealing and trafficking,2,620000.0
2017,Yarra Ranges,3160,Belgrave,C Drug offences,C20 Cultivate or manufacture drugs,1,620000.0
2017,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,5,620000.0
2018,Yarra Ranges,3160,Belgrave,C Drug offences,C10 Drug dealing and trafficking,2,676000.0
2018,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,22,676000.0
2019,Yarra Ranges,3160,Belgrave,C Drug offences,C10 Drug dealing and trafficking,2,636000.0
2019,Yarra Ranges,3160,Belgrave,C Drug offences,C20 Cultivate or manufacture drugs,1,636000.0
2019,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,22,636000.0
2020,Yarra Ranges,3160,Belgrave,C Drug offences,C10 Drug dealing and trafficking,1,680000.0
2020,Yarra Ranges,3160,Belgrave,C Drug offences,C20 Cultivate or manufacture drugs,1,680000.0
2020,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,35,680000.0
2021,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,11,782500.0
2022,Yarra Ranges,3160,Belgrave,C Drug offences,C30 Drug use and possession,11,913000.0
2013,Yarra Ranges,3160,Belgrave Heights,C Drug offences,C30 Drug use and possession,3,430000.0
2014,Yarra Ranges,3160,Belgrave Heights,C Drug offences,C10 Drug dealing and trafficking,1,480000.0
2014,Yarra Ranges,3160,Belgrave Heights,C Drug offences,C20 Cultivate or manufacture drugs,1,480000.0
2014,Yarra Ranges,3160,Belgrave Heights,C Drug offences,C30 Drug use and possession,1,480000.0
2015,Yarra Ranges,3160,Belgrave Heights,C Drug offences,C30 Drug use and possession,1,590500.0
2017,Yarra Ranges,3160,Belgrave Heights,C Drug offences,C30 Drug use and possession,1,687500.0
2013,Yarra Ranges,3160,Belgrave South,C Drug offences,C30 Drug use and possession,3,548000.0
2015,Yarra Ranges,3160,Belgrave South,C Drug offences,C10 Drug dealing and trafficking,2,555500.0
2015,Yarra Ranges,3160,Belgrave South,C Drug offences,C20 Cultivate or manufacture drugs,1,555500.0
2015,Yarra Ranges,3160,Belgrave South,C Drug offences,C30 Drug use and possession,3,555500.0
2016,Yarra Ranges,3160,Belgrave South,C Drug offences,C10 Drug dealing and trafficking,1,565000.0
2016,Yarra Ranges,3160,Belgrave South,C Drug offences,C30 Drug use and possession,1,565000.0
2017,Yarra Ranges,3160,Belgrave South,C Drug offences,C10 Drug dealing and trafficking,3,689000.0
2019,Yarra Ranges,3160,Belgrave South,C Drug offences,C10 Drug dealing and trafficking,2,665500.0
2019,Yarra Ranges,3160,Belgrave South,C Drug offences,C30 Drug use and possession,7,665500.0
2020,Yarra Ranges,3160,Belgrave South,C Drug offences,C10 Drug dealing and trafficking,4,845000.0
2020,Yarra Ranges,3160,Belgrave South,C Drug offences,C30 Drug use and possession,9,845000.0
2021,Yarra Ranges,3160,Belgrave South,C Drug offences,C30 Drug use and possession,2,1085000.0
2022,Yarra Ranges,3160,Belgrave South,C Drug offences,C20 Cultivate or manufacture drugs,1,885000.0
2022,Yarra Ranges,3160,Belgrave South,C Drug offences,C30 Drug use and possession,1,885000.0
2013,Greater Geelong,3215,Bell Park,C Drug offences,C20 Cultivate or manufacture drugs,1,314000.0
2013,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,13,314000.0
2014,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,4,323500.0
2014,Greater Geelong,3215,Bell Park,C Drug offences,C20 Cultivate or manufacture drugs,2,323500.0
2014,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,19,323500.0
2015,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,2,340000.0
2015,Greater Geelong,3215,Bell Park,C Drug offences,C20 Cultivate or manufacture drugs,1,340000.0
2015,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,13,340000.0
2016,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,3,360000.0
2016,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,15,360000.0
2017,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,9,400000.0
2017,Greater Geelong,3215,Bell Park,C Drug offences,C20 Cultivate or manufacture drugs,1,400000.0
2017,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,16,400000.0
2018,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,2,452500.0
2018,Greater Geelong,3215,Bell Park,C Drug offences,C20 Cultivate or manufacture drugs,1,452500.0
2018,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,38,452500.0
2019,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,3,482000.0
2019,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,26,482000.0
2020,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,5,500000.0
2020,Greater Geelong,3215,Bell Park,C Drug offences,C20 Cultivate or manufacture drugs,2,500000.0
2020,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,23,500000.0
2021,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,4,620000.0
2021,Greater Geelong,3215,Bell Park,C Drug offences,C20 Cultivate or manufacture drugs,1,620000.0
2021,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,34,620000.0
2022,Greater Geelong,3215,Bell Park,C Drug offences,C10 Drug dealing and trafficking,4,560000.0
2022,Greater Geelong,3215,Bell Park,C Drug offences,C30 Drug use and possession,17,560000.0
2013,Greater Geelong,3215,Bell Post Hill,C Drug offences,C10 Drug dealing and trafficking,1,328000.0
2013,Greater Geelong,3215,Bell Post Hill,C Drug offences,C30 Drug use and possession,4,328000.0
2014,Greater Geelong,3215,Bell Post Hill,C Drug offences,C10 Drug dealing and trafficking,2,333500.0
2014,Greater Geelong,3215,Bell Post Hill,C Drug offences,C20 Cultivate or manufacture drugs,1,333500.0
2014,Greater Geelong,3215,Bell Post Hill,C Drug offences,C30 Drug use and possession,5,333500.0
2015,Greater Geelong,3215,Bell Post Hill,C Drug offences,C10 Drug dealing and trafficking,4,344500.0
